Time,Material,Length,Width,X,Y,Z,Resultant,Output
00:08:51,MS,11,11,171.61,-21.17,19.56,174.01,NON-RUSTED
00:08:51,MS,11,11,171.16,-21.76,19.81,173.67,NON-RUSTED
00:08:51,MS,11,11,171.31,-21.47,20.29,173.84,NON-RUSTED
00:08:52,MS,11,11,170.86,-21.47,19.32,173.28,NON-RUSTED
00:08:52,MS,11,11,170.71,-21.32,19.56,173.14,NON-RUSTED
00:08:53,MS,11,11,170.86,-21.32,20.05,173.35,NON-RUSTED
00:08:53,MS,11,11,170.56,-21.62,19.81,173.06,NON-RUSTED
00:08:53,MS,11,11,170.86,-21.76,19.56,173.35,NON-RUSTED
00:08:54,MS,11,11,170.86,-21.47,19.81,173.34,NON-RUSTED
00:08:54,MS,11,11,170.56,-21.76,19.81,173.08,NON-RUSTED
00:08:55,MS,11,11,170.26,-22.07,19.56,172.79,NON-RUSTED
00:08:58,MS,11,11,180.46,-3.77,28.28,182.7,NON-RUSTED
00:08:59,MS,11,11,181.06,-4.07,28.03,183.26,NON-RUSTED
00:08:59,MS,11,11,181.36,-4.07,27.79,183.52,NON-RUSTED
00:09:00,MS,11,11,181.81,-4.07,28.28,184.04,NON-RUSTED
00:09:00,MS,11,11,182.71,-4.07,27.79,184.85,NON-RUSTED
00:09:00,MS,11,11,182.11,-4.22,28.28,184.34,NON-RUSTED
00:09:01,MS,11,11,181.81,-4.37,28.28,184.04,NON-RUSTED
00:09:01,MS,11,11,181.81,-3.77,28.03,183.99,NON-RUSTED
00:09:02,MS,11,11,181.66,-3.77,28.28,183.88,NON-RUSTED
00:09:02,MS,11,11,181.96,-3.62,27.55,184.07,NON-RUSTED
00:09:03,MS,11,11,182.41,-3.77,27.07,184.44,NON-RUSTED
00:09:03,MS,11,11,182.11,-3.77,26.82,184.11,NON-RUSTED
00:09:03,MS,11,11,182.41,-3.92,27.31,184.48,NON-RUSTED
00:09:04,MS,11,11,182.11,-4.37,27.31,184.2,NON-RUSTED
00:09:04,MS,11,11,181.66,-3.62,27.79,183.81,NON-RUSTED
00:09:05,MS,11,11,181.66,-3.77,27.79,183.81,NON-RUSTED
00:09:05,MS,11,11,181.36,-3.62,27.79,183.51,NON-RUSTED
00:09:05,MS,11,11,181.36,-3.92,27.31,183.44,NON-RUSTED
00:09:06,MS,11,11,181.81,-4.22,28.28,184.04,NON-RUSTED
00:09:06,MS,11,11,181.81,-3.92,27.07,183.85,NON-RUSTED
00:09:07,MS,11,11,181.51,-3.92,27.31,183.59,NON-RUSTED
00:09:11,MS,11,11,179.56,11.98,26.1,181.84,NON-RUSTED
00:09:12,MS,11,11,179.26,11.83,25.86,181.5,NON-RUSTED
00:09:12,MS,11,11,179.26,11.83,26.58,181.6,NON-RUSTED
00:09:12,MS,11,11,179.86,11.68,25.86,182.08,NON-RUSTED
00:09:13,MS,11,11,179.71,11.68,26.1,181.97,NON-RUSTED
00:09:13,MS,11,11,179.56,11.38,26.58,181.87,NON-RUSTED
00:09:14,MS,11,11,178.96,11.38,26.82,181.31,NON-RUSTED
00:09:14,MS,11,11,179.56,11.38,26.34,181.84,NON-RUSTED
00:09:14,MS,11,11,180.16,11.53,25.86,182.37,NON-RUSTED
00:09:15,MS,11,11,180.31,11.83,26.1,182.57,NON-RUSTED
00:09:15,MS,11,11,180.31,11.68,25.86,182.53,NON-RUSTED
00:09:16,MS,11,11,179.86,11.83,25.86,182.09,NON-RUSTED
00:09:16,MS,11,11,180.61,11.83,26.1,182.87,NON-RUSTED
00:09:17,MS,11,11,180.16,11.53,25.61,182.33,NON-RUSTED
00:09:17,MS,11,11,180.01,11.38,26.1,182.25,NON-RUSTED
00:09:17,MS,11,11,179.56,11.53,25.37,181.71,NON-RUSTED
00:09:18,MS,11,11,180.01,11.53,25.37,182.15,NON-RUSTED
00:09:22,MS,11,11,181.66,-3.32,28.03,183.84,NON-RUSTED
00:09:23,MS,11,11,181.36,-3.77,27.55,183.48,NON-RUSTED
00:09:23,MS,11,11,181.66,-3.62,27.79,183.81,NON-RUSTED
00:09:23,MS,11,11,181.21,-3.47,27.07,183.25,NON-RUSTED
00:09:24,MS,11,11,181.51,-3.47,27.31,183.58,NON-RUSTED
00:09:24,MS,11,11,181.96,-3.47,27.31,184.03,NON-RUSTED
00:09:25,MS,11,11,181.81,-3.17,27.31,183.87,NON-RUSTED
00:09:25,MS,11,11,181.81,-3.02,27.55,183.91,NON-RUSTED
00:09:26,MS,11,11,181.66,-3.47,27.07,183.7,NON-RUSTED
00:09:26,MS,11,11,181.66,-3.77,27.55,183.77,NON-RUSTED
00:09:26,MS,11,11,181.51,-3.32,28.03,183.69,NON-RUSTED
00:09:27,MS,11,11,181.96,-3.62,27.55,184.07,NON-RUSTED
00:09:27,MS,11,11,181.36,-3.47,27.31,183.43,NON-RUSTED
00:09:28,MS,11,11,181.36,-4.07,26.82,183.38,NON-RUSTED
00:09:28,MS,11,11,181.51,-3.32,27.07,183.54,NON-RUSTED
00:09:28,MS,11,11,181.21,-3.47,27.55,183.32,NON-RUSTED
00:09:29,MS,11,11,180.91,-3.32,27.55,183.02,NON-RUSTED
00:09:29,MS,11,11,181.51,-3.62,27.31,183.59,NON-RUSTED
00:18:52,MS,12,12,172.92,0.9,25.42,174.78,NON-RUSTED
00:18:52,MS,12,12,173.82,0.9,24.93,175.6,NON-RUSTED
00:18:53,MS,12,12,173.97,0.75,25.18,175.79,NON-RUSTED
00:18:53,MS,12,12,174.27,1.2,24.69,176.02,NON-RUSTED
00:18:53,MS,12,12,174.12,1.05,24.69,175.87,NON-RUSTED
00:18:54,MS,12,12,173.82,0.9,24.69,175.57,NON-RUSTED
00:18:54,MS,12,12,174.12,0.9,25.18,175.94,NON-RUSTED
00:18:55,MS,12,12,173.97,1.05,24.69,175.72,NON-RUSTED
00:18:55,MS,12,12,173.82,1.05,24.93,175.61,NON-RUSTED
00:18:55,MS,12,12,174.42,1.05,24.69,176.17,NON-RUSTED
00:18:56,MS,12,12,173.97,0.75,24.21,175.65,NON-RUSTED
00:18:56,MS,12,12,174.27,1.2,24.21,175.95,NON-RUSTED
00:18:57,MS,12,12,174.42,0.75,24.45,176.13,NON-RUSTED
00:18:57,MS,12,12,175.02,0.9,24.45,176.72,NON-RUSTED
00:18:58,MS,12,12,174.42,0.6,23,175.93,NON-RUSTED
00:18:58,MS,12,12,174.72,0.3,23.24,176.26,NON-RUSTED
00:18:58,MS,12,12,174.57,0.6,23,176.08,NON-RUSTED
00:18:59,MS,12,12,174.87,0.3,23.24,176.41,NON-RUSTED
00:18:59,MS,12,12,174.12,0.45,23,175.64,NON-RUSTED
00:19:00,MS,12,12,174.12,0.3,23.24,175.67,NON-RUSTED
00:19:00,MS,12,12,174.42,0.3,22.76,175.9,NON-RUSTED
00:19:00,MS,12,12,173.97,0.45,23.72,175.58,NON-RUSTED
00:19:01,MS,12,12,174.57,0.45,23.24,176.11,NON-RUSTED
00:19:01,MS,12,12,174.12,0.3,23.24,175.67,NON-RUSTED
00:19:02,MS,12,12,174.27,0.6,23.24,175.82,NON-RUSTED
00:19:02,MS,12,12,174.87,0.3,23.72,176.48,NON-RUSTED
00:19:02,MS,12,12,175.02,0.75,23.24,176.56,NON-RUSTED
00:19:03,MS,12,12,175.17,0.45,22.76,176.65,NON-RUSTED
00:19:03,MS,12,12,174.87,0.3,23.48,176.44,NON-RUSTED
00:19:10,MS,12,12,176.82,13.65,25.66,179.2,NON-RUSTED
00:19:11,MS,12,12,175.77,13.8,25.18,178.1,NON-RUSTED
00:19:11,MS,12,12,176.52,13.35,26.14,178.95,NON-RUSTED
00:19:12,MS,12,12,176.52,13.5,25.9,178.92,NON-RUSTED
00:19:12,MS,12,12,176.52,13.05,26.14,178.93,NON-RUSTED
00:19:12,MS,12,12,176.82,13.2,26.14,179.23,NON-RUSTED
00:19:13,MS,12,12,177.12,13.35,26.14,179.54,NON-RUSTED
00:19:13,MS,12,12,176.82,12.9,26.14,179.21,NON-RUSTED
00:19:14,MS,12,12,176.97,12.6,26.14,179.34,NON-RUSTED
00:19:14,MS,12,12,176.97,12.75,26.14,179.35,NON-RUSTED
00:19:14,MS,12,12,176.67,12.3,26.39,179.06,NON-RUSTED
00:19:15,MS,12,12,176.97,12.9,26.39,179.39,NON-RUSTED
00:19:15,MS,12,12,176.97,12.45,25.66,179.26,NON-RUSTED
00:19:16,MS,12,12,177.27,12.6,26.63,179.7,NON-RUSTED
00:19:16,MS,12,12,177.27,12.6,26.63,179.7,NON-RUSTED
00:19:16,MS,12,12,176.82,12.9,25.9,179.18,NON-RUSTED
00:19:17,MS,12,12,177.12,12.6,25.66,179.42,NON-RUSTED
00:19:17,MS,12,12,176.82,13.2,26.14,179.23,NON-RUSTED
00:19:18,MS,12,12,177.57,12.15,22.51,179.41,NON-RUSTED
00:19:42,MS,12,12,174.72,0.6,25.66,176.6,NON-RUSTED
00:19:43,MS,12,12,172.02,0.9,24.69,173.79,NON-RUSTED
00:19:43,MS,12,12,172.47,0.45,25.18,174.3,NON-RUSTED
00:19:44,MS,12,12,172.77,1.05,24.93,174.57,NON-RUSTED
00:19:44,MS,12,12,172.62,0.75,24.69,174.38,NON-RUSTED
00:19:44,MS,12,12,173.07,1.05,24.21,174.76,NON-RUSTED
00:19:45,MS,12,12,173.52,1.05,24.45,175.24,NON-RUSTED
00:19:45,MS,12,12,173.37,0.75,24.45,175.09,NON-RUSTED
00:19:46,MS,12,12,173.22,0.9,24.21,174.91,NON-RUSTED
00:19:46,MS,12,12,173.37,1.05,24.69,175.13,NON-RUSTED
00:19:46,MS,12,12,173.22,0.9,24.21,174.91,NON-RUSTED
00:19:47,MS,12,12,172.92,0.6,23.97,174.58,NON-RUSTED
00:19:47,MS,12,12,173.22,1.05,23.48,174.81,NON-RUSTED
00:19:48,MS,12,12,173.52,1.05,23.72,175.14,NON-RUSTED
00:19:48,MS,12,12,173.52,0.6,23.48,175.11,NON-RUSTED
00:19:49,MS,12,12,173.52,0.75,23.24,175.07,NON-RUSTED
00:19:49,MS,12,12,173.37,0.9,23.24,174.93,NON-RUSTED
00:19:49,MS,12,12,173.22,0.6,23,174.74,NON-RUSTED
00:19:50,MS,12,12,173.37,0.6,23.97,175.02,NON-RUSTED
00:19:50,MS,12,12,173.07,0.9,23.97,174.73,NON-RUSTED
00:19:51,MS,12,12,172.77,0.45,23,174.3,NON-RUSTED
00:19:51,MS,12,12,173.22,0.6,22.76,174.71,NON-RUSTED
00:19:51,MS,12,12,173.52,0.45,23.72,175.14,NON-RUSTED
00:19:52,MS,12,12,173.22,0.75,23.24,174.78,NON-RUSTED
00:19:52,MS,12,12,172.92,0.9,23.24,174.48,NON-RUSTED
00:19:53,MS,12,12,172.62,1.05,23.72,174.25,NON-RUSTED
00:19:53,MS,12,12,173.07,0.6,23.48,174.66,NON-RUSTED
00:19:53,MS,12,12,172.92,1.05,23.48,174.51,NON-RUSTED
00:19:54,MS,12,12,172.47,0.6,23.24,174.03,NON-RUSTED
00:19:54,MS,12,12,172.92,0.75,23.72,174.54,NON-RUSTED
00:19:55,MS,12,12,173.82,0.9,23.24,175.37,NON-RUSTED
00:19:55,MS,12,12,174.12,1.35,22.76,175.61,NON-RUSTED
00:29:16,MS,13,13,167.21,-5.27,20.75,168.57,NON-RUSTED
00:29:16,MS,13,13,167.66,-5.87,20.5,169.01,NON-RUSTED
00:29:16,MS,13,13,167.66,-5.42,20.26,168.96,NON-RUSTED
00:29:17,MS,13,13,168.11,-5.72,20.99,169.51,NON-RUSTED
00:29:17,MS,13,13,168.71,-5.27,20.02,169.97,NON-RUSTED
00:29:18,MS,13,13,168.56,-5.42,20.26,169.86,NON-RUSTED
00:29:18,MS,13,13,168.86,-5.27,20.5,170.18,NON-RUSTED
00:29:18,MS,13,13,168.56,-5.12,19.78,169.79,NON-RUSTED
00:29:19,MS,13,13,168.26,-5.42,20.5,169.59,NON-RUSTED
00:29:19,MS,13,13,168.26,-5.27,19.78,169.5,NON-RUSTED
00:29:20,MS,13,13,167.96,-5.27,20.26,169.26,NON-RUSTED
00:29:20,MS,13,13,168.26,-5.12,19.54,169.46,NON-RUSTED
00:29:21,MS,13,13,167.81,-4.97,20.02,169.07,NON-RUSTED
00:29:21,MS,13,13,167.96,-5.12,19.54,169.17,NON-RUSTED
00:29:21,MS,13,13,167.96,-5.42,19.78,169.2,NON-RUSTED
00:29:22,MS,13,13,168.26,-5.42,20.02,169.53,NON-RUSTED
00:29:22,MS,13,13,169.31,-5.42,19.78,170.54,NON-RUSTED
00:29:23,MS,13,13,168.56,-5.42,20.02,169.83,NON-RUSTED
00:29:23,MS,13,13,168.71,-5.42,19.54,169.92,NON-RUSTED
00:29:23,MS,13,13,168.41,-5.12,19.54,169.61,NON-RUSTED
00:29:24,MS,13,13,168.26,-5.12,20.02,169.52,NON-RUSTED
00:29:24,MS,13,13,168.11,-4.97,20.26,169.4,NON-RUSTED
00:29:25,MS,13,13,168.56,-5.12,20.02,169.82,NON-RUSTED
00:29:25,MS,13,13,168.71,-5.42,20.02,169.98,NON-RUSTED
00:29:25,MS,13,13,168.56,-4.97,19.78,169.79,NON-RUSTED
00:29:26,MS,13,13,168.71,-4.82,19.54,169.9,NON-RUSTED
00:29:26,MS,13,13,168.26,-4.82,20.02,169.51,NON-RUSTED
00:29:27,MS,13,13,168.71,-4.37,20.02,169.95,NON-RUSTED
00:29:27,MS,13,13,168.56,-5.27,20.5,169.88,NON-RUSTED
00:29:28,MS,13,13,168.11,-4.67,19.29,169.27,NON-RUSTED
00:29:28,MS,13,13,168.41,-5.12,20.02,169.67,NON-RUSTED
00:29:28,MS,13,13,168.41,-5.12,19.54,169.61,NON-RUSTED
00:29:29,MS,13,13,168.56,-4.97,20.02,169.81,NON-RUSTED
00:29:29,MS,13,13,168.71,-4.82,20.5,170.02,NON-RUSTED
00:29:30,MS,13,13,168.26,-5.42,20.02,169.53,NON-RUSTED
00:29:30,MS,13,13,168.56,-5.27,19.78,169.79,NON-RUSTED
00:29:30,MS,13,13,168.56,-4.97,19.78,169.79,NON-RUSTED
00:29:31,MS,13,13,168.41,-4.67,19.54,169.6,NON-RUSTED
00:29:31,MS,13,13,168.71,-4.82,19.78,169.93,NON-RUSTED
00:29:32,MS,13,13,168.71,-4.97,20.26,169.99,NON-RUSTED
00:29:36,MS,13,13,166.01,2.23,18.81,167.08,NON-RUSTED
00:29:36,MS,13,13,164.81,1.93,19.78,166,NON-RUSTED
00:29:37,MS,13,13,165.86,1.18,20.99,167.18,NON-RUSTED
00:29:37,MS,13,13,164.96,1.63,20.26,166.2,NON-RUSTED
00:29:37,MS,13,13,165.41,1.48,20.75,166.71,NON-RUSTED
00:29:38,MS,13,13,165.26,1.18,20.99,166.59,NON-RUSTED
00:29:38,MS,13,13,165.56,1.18,20.99,166.89,NON-RUSTED
00:29:39,MS,13,13,165.86,1.78,20.99,167.19,NON-RUSTED
00:29:39,MS,13,13,165.56,1.63,20.75,166.86,NON-RUSTED
00:29:39,MS,13,13,165.41,1.33,21.23,166.77,NON-RUSTED
00:29:40,MS,13,13,165.71,1.18,21.71,167.13,NON-RUSTED
00:29:43,MS,13,13,165.56,1.78,21.23,166.92,NON-RUSTED
00:29:43,MS,13,13,165.41,1.48,20.99,166.74,NON-RUSTED
00:29:44,MS,13,13,165.71,1.63,20.99,167.04,NON-RUSTED
00:29:44,MS,13,13,165.56,1.63,20.75,166.86,NON-RUSTED
00:29:44,MS,13,13,165.71,1.48,21.23,167.07,NON-RUSTED
00:29:45,MS,13,13,165.41,1.33,20.99,166.74,NON-RUSTED
00:29:45,MS,13,13,165.71,0.73,21.47,167.09,NON-RUSTED
00:29:46,MS,13,13,165.86,1.03,20.99,167.18,NON-RUSTED
00:29:46,MS,13,13,165.26,1.03,20.99,166.59,NON-RUSTED
00:29:46,MS,13,13,165.86,1.63,20.99,167.19,NON-RUSTED
00:29:47,MS,13,13,165.56,1.33,20.99,166.89,NON-RUSTED
00:29:47,MS,13,13,165.56,1.03,21.23,166.92,NON-RUSTED
00:29:48,MS,13,13,167.81,1.33,7.44,167.98,NON-RUSTED
00:29:51,MS,13,13,175.16,-1.52,21.71,176.5,NON-RUSTED
00:29:51,MS,13,13,171.41,-2.12,20.5,172.64,NON-RUSTED
00:29:51,MS,13,13,171.26,-2.72,21.71,172.65,NON-RUSTED
00:29:52,MS,13,13,171.71,-2.27,21.96,173.12,NON-RUSTED
00:29:52,MS,13,13,172.16,-2.12,21.47,173.5,NON-RUSTED
00:29:53,MS,13,13,171.71,-2.42,21.96,173.12,NON-RUSTED
00:29:53,MS,13,13,172.76,-2.72,21.47,174.11,NON-RUSTED
00:29:53,MS,13,13,172.91,-2.72,21.71,174.29,NON-RUSTED
00:29:54,MS,13,13,172.76,-2.27,21.47,174.1,NON-RUSTED
00:29:54,MS,13,13,172.31,-2.57,21.71,173.69,NON-RUSTED
00:29:55,MS,13,13,171.71,-2.87,17.6,172.63,NON-RUSTED
00:29:55,MS,13,13,169.31,-3.02,17.6,170.25,NON-RUSTED
00:29:55,MS,13,13,170.66,-3.62,18.57,171.7,NON-RUSTED
00:29:56,MS,13,13,170.36,-3.32,18.08,171.35,NON-RUSTED
00:29:56,MS,13,13,170.66,-3.32,18.08,171.64,NON-RUSTED
00:29:57,MS,13,13,170.51,-3.02,18.33,171.52,NON-RUSTED
00:29:57,MS,13,13,170.36,-3.47,17.84,171.32,NON-RUSTED
00:29:58,MS,13,13,170.36,-3.47,17.84,171.32,NON-RUSTED
00:29:58,MS,13,13,170.66,-3.02,18.57,171.69,NON-RUSTED
00:29:58,MS,13,13,170.81,-2.72,17.6,171.73,NON-RUSTED
00:29:59,MS,13,13,170.51,-3.17,18.08,171.49,NON-RUSTED
00:29:59,MS,13,13,170.06,-3.02,18.08,171.04,NON-RUSTED
00:30:00,MS,13,13,169.91,-2.57,18.33,170.91,NON-RUSTED
00:30:00,MS,13,13,170.21,-2.72,18.08,171.19,NON-RUSTED
00:30:00,MS,13,13,170.51,-2.87,19.05,171.59,NON-RUSTED
00:30:01,MS,13,13,170.06,-2.72,18.33,171.06,NON-RUSTED
00:30:01,MS,13,13,170.21,-2.87,18.57,171.24,NON-RUSTED
00:30:02,MS,13,13,170.36,-2.72,18.08,171.34,NON-RUSTED
00:30:02,MS,13,13,169.91,-2.87,18.08,170.89,NON-RUSTED
00:30:02,MS,13,13,170.06,-2.72,17.84,171.01,NON-RUSTED
00:30:03,MS,13,13,170.21,-2.72,18.57,171.24,NON-RUSTED
00:30:03,MS,13,13,169.46,-2.87,18.08,170.44,NON-RUSTED
00:30:04,MS,13,13,170.51,-3.32,17.6,171.44,NON-RUSTED
00:30:08,MS,13,13,168.86,2.53,20.99,170.17,NON-RUSTED
00:30:08,MS,13,13,167.81,2.98,21.23,169.17,NON-RUSTED
00:30:09,MS,13,13,168.41,2.68,21.47,169.79,NON-RUSTED
00:30:09,MS,13,13,168.56,2.38,20.99,169.87,NON-RUSTED
00:30:09,MS,13,13,168.56,2.68,21.23,169.91,NON-RUSTED
00:30:10,MS,13,13,168.86,2.38,20.75,170.14,NON-RUSTED
00:30:10,MS,13,13,169.31,2.83,20.26,170.54,NON-RUSTED
00:30:11,MS,13,13,169.16,2.53,20.5,170.41,NON-RUSTED
00:30:11,MS,13,13,169.61,2.98,20.02,170.81,NON-RUSTED
00:30:12,MS,13,13,169.76,2.68,20.5,171.01,NON-RUSTED
00:30:12,MS,13,13,169.91,2.68,20.5,171.16,NON-RUSTED
00:30:12,MS,13,13,169.31,2.83,20.5,170.57,NON-RUSTED
00:30:13,MS,13,13,169.61,2.98,20.5,170.87,NON-RUSTED
00:30:13,MS,13,13,169.01,2.68,20.26,170.24,NON-RUSTED
00:30:14,MS,13,13,169.46,3.28,20.02,170.67,NON-RUSTED
00:30:14,MS,13,13,169.46,2.83,20.5,170.72,NON-RUSTED
00:30:14,MS,13,13,169.01,3.13,20.02,170.22,NON-RUSTED
00:30:15,MS,13,13,169.01,2.38,20.75,170.29,NON-RUSTED
00:30:15,MS,13,13,169.46,2.68,20.75,170.74,NON-RUSTED
00:30:16,MS,13,13,169.31,2.68,20.02,170.51,NON-RUSTED
00:30:16,MS,13,13,169.16,2.83,20.5,170.42,NON-RUSTED
00:30:16,MS,13,13,168.86,2.83,20.02,170.06,NON-RUSTED
00:30:17,MS,13,13,169.31,2.53,20.75,170.59,NON-RUSTED
00:30:17,MS,13,13,169.31,2.83,20.5,170.57,NON-RUSTED
00:30:18,MS,13,13,169.01,2.83,20.26,170.24,NON-RUSTED
00:30:18,MS,13,13,169.16,2.83,20.26,170.39,NON-RUSTED
00:30:19,MS,13,13,168.56,2.68,20.5,169.82,NON-RUSTED
00:30:19,MS,13,13,169.01,2.83,20.26,170.24,NON-RUSTED
00:30:19,MS,13,13,169.46,3.13,20.5,170.72,NON-RUSTED
00:30:20,MS,13,13,168.86,2.83,19.78,170.03,NON-RUSTED
00:40:48,CRC,13,13,151.99,-2.16,7.26,152.17,NON-RUSTED
00:40:49,CRC,13,13,146.74,-2.31,12.58,147.29,NON-RUSTED
00:40:49,CRC,13,13,147.04,-2.16,12.1,147.55,NON-RUSTED
00:40:50,CRC,13,13,147.04,-2.16,12.82,147.61,NON-RUSTED
00:40:50,CRC,13,13,147.94,-2.01,12.82,148.5,NON-RUSTED
00:40:50,CRC,13,13,149.14,-2.61,13.06,149.73,NON-RUSTED
00:40:51,CRC,13,13,149.44,-1.26,13.31,150.03,NON-RUSTED
00:40:51,CRC,13,13,148.99,-1.56,13.06,149.57,NON-RUSTED
00:40:52,CRC,13,13,149.29,-2.01,13.79,149.94,NON-RUSTED
00:40:52,CRC,13,13,149.74,-1.71,13.55,150.36,NON-RUSTED
00:40:53,CRC,13,13,149.74,-2.46,13.79,150.39,NON-RUSTED
00:40:53,CRC,13,13,150.04,-2.01,13.31,150.64,NON-RUSTED
00:40:53,CRC,13,13,150.49,-2.16,13.31,151.09,NON-RUSTED
00:40:54,CRC,13,13,150.19,-2.16,13.55,150.81,NON-RUSTED
00:40:54,CRC,13,13,150.19,-2.16,13.31,150.79,NON-RUSTED
00:40:55,CRC,13,13,150.04,-2.01,13.55,150.66,NON-RUSTED
00:40:55,CRC,13,13,150.34,-2.01,13.31,150.94,NON-RUSTED
00:40:55,CRC,13,13,149.74,-2.31,13.55,150.37,NON-RUSTED
00:40:56,CRC,13,13,149.74,-1.71,14.03,150.4,NON-RUSTED
00:40:56,CRC,13,13,149.74,-2.46,13.55,150.37,NON-RUSTED
00:40:57,CRC,13,13,149.74,-2.31,13.55,150.37,NON-RUSTED
00:40:57,CRC,13,13,149.89,-2.16,13.31,150.49,NON-RUSTED
00:40:57,CRC,13,13,149.74,-2.01,13.79,150.38,NON-RUSTED
00:40:58,CRC,13,13,149.74,-2.31,13.79,150.39,NON-RUSTED
00:40:58,CRC,13,13,150.04,-2.31,13.31,150.64,NON-RUSTED
00:40:59,CRC,13,13,149.44,-2.16,13.55,150.06,NON-RUSTED
00:40:59,CRC,13,13,149.89,-2.01,13.79,150.53,NON-RUSTED
00:40:59,CRC,13,13,149.89,-2.01,13.55,150.51,NON-RUSTED
00:41:00,CRC,13,13,149.74,-2.01,12.82,150.3,NON-RUSTED
00:41:04,CRC,13,13,184.09,-3.06,22.5,185.48,NON-RUSTED
00:41:04,CRC,13,13,184.69,-3.06,22.99,186.14,NON-RUSTED
00:41:05,CRC,13,13,185.14,-2.91,22.5,186.52,NON-RUSTED
00:41:05,CRC,13,13,184.99,-3.36,22.74,186.41,NON-RUSTED
00:41:06,CRC,13,13,185.44,-2.91,22.02,186.76,NON-RUSTED
00:41:06,CRC,13,13,185.29,-2.91,22.5,186.67,NON-RUSTED
00:41:06,CRC,13,13,185.29,-2.91,22.26,186.64,NON-RUSTED
00:41:07,CRC,13,13,185.29,-2.61,22.26,186.64,NON-RUSTED
00:41:07,CRC,13,13,185.14,-2.91,22.74,186.55,NON-RUSTED
00:41:08,CRC,13,13,185.14,-3.21,22.02,186.47,NON-RUSTED
00:41:08,CRC,13,13,184.99,-3.21,21.78,186.29,NON-RUSTED
00:41:09,CRC,13,13,185.14,-2.91,23.23,186.61,NON-RUSTED
00:41:09,CRC,13,13,185.89,-3.06,22.5,187.27,NON-RUSTED
00:41:09,CRC,13,13,185.29,-2.91,22.5,186.67,NON-RUSTED
00:41:10,CRC,13,13,185.29,-3.21,22.74,186.7,NON-RUSTED
00:41:10,CRC,13,13,185.44,-2.91,21.78,186.73,NON-RUSTED
00:41:11,CRC,13,13,184.99,-2.61,22.02,186.31,NON-RUSTED
00:41:11,CRC,13,13,184.99,-2.61,22.5,186.37,NON-RUSTED
00:41:11,CRC,13,13,184.99,-2.61,22.02,186.31,NON-RUSTED
00:41:12,CRC,13,13,184.84,-2.91,22.26,186.19,NON-RUSTED
00:41:12,CRC,13,13,184.99,-3.06,21.78,186.29,NON-RUSTED
00:41:13,CRC,13,13,185.29,-2.61,22.02,186.61,NON-RUSTED
00:41:13,CRC,13,13,184.99,-2.91,22.02,186.31,NON-RUSTED
00:41:13,CRC,13,13,185.44,-3.21,21.29,186.68,NON-RUSTED
00:41:16,CRC,13,13,158.29,-6.51,17.66,159.4,NON-RUSTED
00:41:17,CRC,13,13,158.44,-5.61,17.18,159.46,NON-RUSTED
00:41:17,CRC,13,13,158.44,-5.91,17.18,159.47,NON-RUSTED
00:41:18,CRC,13,13,159.19,-5.16,17.42,160.22,NON-RUSTED
00:41:18,CRC,13,13,159.79,-5.61,17.18,160.8,NON-RUSTED
00:41:18,CRC,13,13,159.79,-5.61,17.42,160.83,NON-RUSTED
00:41:19,CRC,13,13,159.79,-5.61,17.42,160.83,NON-RUSTED
00:41:19,CRC,13,13,159.64,-5.31,17.66,160.7,NON-RUSTED
00:41:20,CRC,13,13,159.64,-5.76,16.94,160.64,NON-RUSTED
00:41:20,CRC,13,13,159.34,-5.76,17.18,160.36,NON-RUSTED
00:41:20,CRC,13,13,159.19,-5.46,16.94,160.18,NON-RUSTED
00:41:21,CRC,13,13,159.49,-5.01,17.42,160.51,NON-RUSTED
00:41:21,CRC,13,13,159.34,-5.76,17.18,160.36,NON-RUSTED
00:41:22,CRC,13,13,159.34,-5.16,17.18,160.34,NON-RUSTED
00:41:22,CRC,13,13,159.34,-5.46,16.94,160.33,NON-RUSTED
00:41:23,CRC,13,13,159.34,-5.61,17.42,160.38,NON-RUSTED
00:41:23,CRC,13,13,159.19,-5.46,17.18,160.2,NON-RUSTED
00:41:23,CRC,13,13,159.49,-5.46,17.66,160.55,NON-RUSTED
00:41:24,CRC,13,13,159.34,-4.86,17.18,160.33,NON-RUSTED
00:41:24,CRC,13,13,158.74,-5.16,17.66,159.8,NON-RUSTED
00:41:25,CRC,13,13,159.19,-5.61,16.94,160.18,NON-RUSTED
00:41:25,CRC,13,13,159.34,-5.31,17.18,160.35,NON-RUSTED
00:41:25,CRC,13,13,159.19,-5.76,17.66,160.27,NON-RUSTED
00:41:26,CRC,13,13,158.89,-5.76,17.18,159.92,NON-RUSTED
00:41:26,CRC,13,13,158.89,-5.76,17.18,159.92,NON-RUSTED
00:41:31,CRC,13,13,172.69,21.84,20.81,175.3,NON-RUSTED
00:41:31,CRC,13,13,168.34,20.94,21.29,170.96,NON-RUSTED
00:41:32,CRC,13,13,169.84,20.19,21.05,172.32,NON-RUSTED
00:41:32,CRC,13,13,168.79,20.94,22.26,171.53,NON-RUSTED
00:41:32,CRC,13,13,168.64,21.09,22.26,171.4,NON-RUSTED
00:41:33,CRC,13,13,169.39,21.09,22.5,172.17,NON-RUSTED
00:41:33,CRC,13,13,169.69,20.79,22.02,172.37,NON-RUSTED
00:41:34,CRC,13,13,169.39,20.34,22.5,172.08,NON-RUSTED
